[2025-07-17 00:51:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'READY', 's': 1, 'op': 0, 'd': {'v': 10, 'user_settings': {}, 'user': {'verified': True, 'username': 'Kukur', 'primary_guild': None, 'mfa_enabled': False, 'id': '1394756060958691509', 'global_name': None, 'flags': 0, 'email': None, 'discriminator': '3724', 'clan': None, 'bot': True, 'avatar': None}, 'session_type': 'normal', 'session_id': '954022d50541fb91d82cec0f57f2e15e', 'resume_gateway_url': 'wss://gateway-us-east1-c.discord.gg', 'relationships': [], 'private_channels': [], 'presences': [], 'guilds': [{'unavailable': True, 'id': '1246872713524547604'}], 'guild_join_requests': [], 'geo_ordered_rtc_regions': ['india', 'hongkong', 'singapore', 'dubai', 'japan'], 'game_relationships': [], 'auth': {}, 'application': {'id': '1394756060958691509', 'flags': 557056}, '_trace': ['["gateway-prd-us-east1-c-hjfv",{"micros":95651,"calls":["id_created",{"micros":926,"calls":[]},"session_lookup_time",{"micros":1375,"calls":[]},"session_lookup_finished",{"micros":22,"calls":[]},"discord-sessions-prd-2-62",{"micros":92861,"calls":["start_session",{"micros":74337,"calls":["discord-api-rpc-d65f8cc4-6qhhf",{"micros":57866,"calls":["get_user",{"micros":10696},"get_guilds",{"micros":3140},"send_scheduled_deletion_message",{"micros":15},"guild_join_requests",{"micros":1},"authorized_ip_coro",{"micros":13},"pending_payments",{"micros":7417},"apex_experiments",{"micros":1273},"user_activities",{"micros":6},"played_application_ids",{"micros":3}]}]},"starting_guild_connect",{"micros":27,"calls":[]},"presence_started",{"micros":8456,"calls":[]},"guilds_started",{"micros":47,"calls":[]},"lobbies_started",{"micros":1,"calls":[]},"guilds_connect",{"micros":0,"calls":[]},"presence_connect",{"micros":9974,"calls":[]},"connect_finished",{"micros":9978,"calls":[]},"build_ready",{"micros":13,"calls":[]},"clean_ready",{"micros":0,"calls":[]},"optimize_ready",{"micros":1,"calls":[]},"split_ready",{"micros":0,"calls":[]}]}]}]']}}
[2025-07-17 00:51:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:32] [INFO    ] discord.gateway: Shard ID None has connected to Gateway (Session ID: 954022d50541fb91d82cec0f57f2e15e).
[2025-07-17 00:51:32] [DEBUG   ] discord.client: Dispatching event connect
[2025-07-17 00:51:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_CREATE', 's': 2, 'op': 0, 'd': {'application_id': None, 'region': 'deprecated', 'max_members': 2500000, 'lazy': True, 'incidents_data': None, 'embedded_activities': [], 'verification_level': 0, 'profile': None, 'explicit_content_filter': 0, 'max_video_channel_users': 25, 'vanity_url_code': None, 'premium_subscription_count': 0, 'splash': None, 'emojis': [], 'default_message_notifications': 0, 'owner_configured_content_level': 0, 'activity_instances': [], 'stickers': [], 'system_channel_id': '1246872714031923211', 'latest_onboarding_question_id': None, 'id': '1246872713524547604', 'name': 'Baghroll akados', 'large': False, 'rules_channel_id': None, 'unavailable': False, 'public_updates_channel_id': None, 'threads': [], 'banner': None, 'nsfw_level': 0, 'nsfw': False, 'description': None, 'icon': '83069a3cc3165a2959ec0f0532c3a118', 'application_command_counts': {}, 'guild_scheduled_events': [], 'owner_id': '708252520337768529', 'stage_instances': [], 'members': [{'user': {'username': 'Kukur', 'public_flags': 0, 'primary_guild': None, 'id': '1394756060958691509', 'global_name': None, 'display_name': None, 'discriminator': '3724', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1394758002967449621'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-15T19:10:21.339000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'roles': [{'version': 1717348020790, 'unicode_emoji': None, 'tags': {}, 'position': 0, 'permissions': '2248473465835073', 'name': '@everyone', 'mentionable': False, 'managed': False, 'id': '1246872713524547604', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1752612891991, 'unicode_emoji': None, 'tags': {'bot_id': '1394756060958691509'}, 'position': 2, 'permissions': '563276639759552', 'name': 'mybot', 'mentionable': False, 'managed': True, 'id': '1394758002967449621', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 0}, 'color': 0}, {'version': 1752612178181, 'unicode_emoji': None, 'tags': {}, 'position': 1, 'permissions': '0', 'name': 'Tousif ar bou', 'mentionable': False, 'managed': False, 'id': '1394779033425936487', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 15844367}, 'color': 15844367}, {'version': 1752662117619, 'unicode_emoji': None, 'tags': {}, 'position': 3, 'permissions': '0', 'name': 'sobar bap', 'mentionable': False, 'managed': False, 'id': '1394990090387984456', 'icon': None, 'hoist': False, 'flags': 0, 'colors': {'tertiary_color': None, 'secondary_color': None, 'primary_color': 1752220}, 'color': 1752220}], 'voice_states': [], 'features': ['SOUNDBOARD'], 'hub_type': None, 'moderator_reporting': None, 'soundboard_sounds': [], 'member_count': 6, 'max_stage_video_channel_users': 50, 'premium_features': None, 'premium_progress_bar_enabled': False, 'discovery_splash': None, 'inventory_settings': None, 'premium_tier': 0, 'afk_channel_id': None, 'preferred_locale': 'en-US', 'version': 1752611351440, 'channels': [{'version': 1717348020808, 'type': 4, 'position': 0, 'permission_overwrites': [], 'name': 'Text Channels', 'id': '1246872714031923210', 'flags': 0}, {'version': 1717388708417, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1246872714031923210', 'name': 'general', 'last_message_id': '1395122818051735613', 'id': '1246872714031923211', 'flags': 0}, {'version': 1717388708439, 'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1246872714031923210', 'name': 'clips-and-highlights', 'last_message_id': '1247412923689861191', 'id': '1246872714031923212', 'flags': 0}, {'version': 1717388708401, 'type': 4, 'position': 1, 'permission_overwrites': [], 'name': 'Voice Channels', 'id': '1246872714031923213', 'flags': 0}, {'version': 1717389851019, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 1, 'permission_overwrites': [], 'parent_id': '1246872714031923213', 'name': 'Lobby', 'last_message_id': None, 'id': '1246872714031923214', 'flags': 0, 'bitrate': 64000}, {'video_quality_mode': 1, 'version': 1717479057204, 'user_limit': 0, 'type': 2, 'rtc_region': 'india', 'rate_limit_per_user': 0, 'position': 0, 'permission_overwrites': [], 'parent_id': '1246872714031923213', 'name': 'Gaming', 'last_message_id': None, 'id': '1246872714031923215', 'flags': 0, 'bitrate': 64000}, {'version': 1717389536450, 'user_limit': 0, 'type': 2, 'rtc_region': None, 'rate_limit_per_user': 0, 'position': 2, 'permission_overwrites': [{'type': 1, 'id': '1092883536140324924', 'deny': '0', 'allow': '1049600'}, {'type': 1, 'id': '699182499808542810', 'deny': '0', 'allow': '1049600'}, {'type': 0, 'id': '1246872713524547604', 'deny': '1049600', 'allow': '0'}], 'parent_id': '1246872714031923213', 'name': 'badhroll', 'last_message_id': None, 'id': '1247046843037384778', 'flags': 0, 'bitrate': 64000}], 'presences': [], 'system_channel_flags': 0, 'mfa_level': 0, 'joined_at': '2025-07-15T19:10:21.339000+00:00', 'home_header': None, 'safety_alerts_channel_id': None, 'afk_timeout': 300}}
[2025-07-17 00:51:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:32] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_MEMBERS_CHUNK', 's': 3, 'op': 0, 'd': {'nonce': '4d8c08f33330c4ec7746f49010c1a5de', 'members': [{'user': {'username': 'ishaann3186', 'public_flags': 0, 'primary_guild': None, 'id': '699182499808542810', 'global_name': 'Ishaan', 'display_name': 'Ishaan', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '53e03c5b17d620d7ba166eb8627ed3b8'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T18:23:14.970000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'imran09306', 'public_flags': 0, 'primary_guild': None, 'id': '708252520337768529', 'global_name': 'IMRAN', 'display_name': 'IMRAN', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '936e4ae078875c68dfcaa23db53f68ff'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T17:07:00.738000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'tousif2324', 'public_flags': 0, 'primary_guild': None, 'id': '1092883536140324924', 'global_name': 'Lloyd', 'display_name': 'Lloyd', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': 'b05d223a62245efd4987a8a2293d18c4'}, 'roles': ['1394779033425936487'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T17:07:25.678000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'rajdip7073', 'public_flags': 0, 'primary_guild': None, 'id': '1222135454057365619', 'global_name': 'Raj', 'display_name': 'Raj', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '73d784abf93e5423cf15d7c6563ac36e'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-03T15:13:49.694000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'shaan01708', 'public_flags': 0, 'primary_guild': None, 'id': '1247193419609280576', 'global_name': 'Shaan', 'display_name': 'Shaan', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '0fc3375aa52be1eb731d2c747bdbc042'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-04T14:19:22.996000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, {'user': {'username': 'Kukur', 'public_flags': 0, 'primary_guild': None, 'id': '1394756060958691509', 'global_name': None, 'display_name': None, 'discriminator': '3724', 'collectibles': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'roles': ['1394758002967449621'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-15T19:10:21.339000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}], 'guild_id': '1246872713524547604', 'chunk_index': 0, 'chunk_count': 1}}
[2025-07-17 00:51:32] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:32] [DEBUG   ] discord.state: Processed a chunk for 6 members in guild ID 1246872713524547604.
[2025-07-17 00:51:34] [DEBUG   ] discord.client: Dispatching event guild_available
[2025-07-17 00:51:34] [DEBUG   ] discord.client: Dispatching event ready
[2025-07-17 00:51:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 4, 'op': 0, 'd': {'user_id': '708252520337768529', 'timestamp': 1752693699, 'member': {'user': {'username': 'imran09306', 'public_flags': 0, 'primary_guild': None, 'id': '708252520337768529', 'global_name': 'IMRAN', 'display_name': 'IMRAN', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '936e4ae078875c68dfcaa23db53f68ff'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T17:07:00.738000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1246872714031923211', 'guild_id': '1246872713524547604'}}
[2025-07-17 00:51:39] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:39] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-17 00:51:39] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-17 00:51:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 5, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T19:21:43.427000+00:00', 'pinned': False, 'nonce': '1395123249892818944', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T17:07:00.738000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395123252057084005', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '!bark', 'components': [], 'channel_type': 0, 'channel_id': '1246872714031923211', 'author': {'username': 'imran09306', 'public_flags': 0, 'primary_guild': None, 'id': '708252520337768529', 'global_name': 'IMRAN', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '936e4ae078875c68dfcaa23db53f68ff'}, 'attachments': [], 'guild_id': '1246872713524547604'}}
[2025-07-17 00:51:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:43] [DEBUG   ] discord.client: Dispatching event message
[2025-07-17 00:51:43] [DEBUG   ] discord.client: Dispatching event command
[2025-07-17 00:51:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T19:21:43.895000+00:00', 'pinned': False, 'nonce': '3851462294594314953', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1394758002967449621'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2025-07-15T19:10:21.339000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395123254020276224', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'gheu gheu gheu .......', 'components': [], 'channel_type': 0, 'channel_id': '1246872714031923211', 'author': {'username': 'Kukur', 'public_flags': 0, 'primary_guild': None, 'id': '1394756060958691509', 'global_name': None, 'display_name_styles': None, 'discriminator': '3724', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': None}, 'attachments': [], 'guild_id': '1246872713524547604'}}
[2025-07-17 00:51:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:43] [DEBUG   ] discord.client: Dispatching event message
[2025-07-17 00:51:43] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1246872714031923211/messages with {"content":"gheu gheu gheu .......","components":[],"nonce":"3851462294594314953","enforce_nonce":true,"tts":false} has returned 200
[2025-07-17 00:51:43] [DEBUG   ] discord.http: POST /channels/{channel_id}/messages has found its initial rate limit bucket hash (3df15bae86f6647dd4dfcbd5c6949480).
[2025-07-17 00:51:43] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1246872714031923211/messages has received {'type': 0, 'content': 'gheu gheu gheu .......', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-07-16T19:21:43.895000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1395123254020276224', 'channel_id': '1246872714031923211', 'author': {'id': '1394756060958691509', 'username': 'Kukur', 'avatar': None, 'discriminator': '3724', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '3851462294594314953'}
[2025-07-17 00:51:43] [DEBUG   ] discord.client: Dispatching event command_completion
[2025-07-17 00:51:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 7, 'op': 0, 'd': {'user_id': '708252520337768529', 'timestamp': 1752693712, 'member': {'user': {'username': 'imran09306', 'public_flags': 0, 'primary_guild': None, 'id': '708252520337768529', 'global_name': 'IMRAN', 'display_name': 'IMRAN', 'discriminator': '0', 'collectibles': None, 'bot': False, 'avatar_decoration_data': None, 'avatar': '936e4ae078875c68dfcaa23db53f68ff'}, 'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T17:07:00.738000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'channel_id': '1246872714031923211', 'guild_id': '1246872713524547604'}}
[2025-07-17 00:51:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:52] [DEBUG   ] discord.client: Dispatching event typing
[2025-07-17 00:51:52] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-07-17 00:51:56] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T19:21:56.553000+00:00', 'pinned': False, 'nonce': '1395123304540405760', 'mentions': [{'username': 'ishaann3186', 'public_flags': 0, 'primary_guild': None, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T18:23:14.970000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '699182499808542810', 'global_name': 'Ishaan', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '53e03c5b17d620d7ba166eb8627ed3b8'}], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T17:07:00.738000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395123307111514143', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@699182499808542810> dan', 'components': [], 'channel_type': 0, 'channel_id': '1246872714031923211', 'author': {'username': 'imran09306', 'public_flags': 0, 'primary_guild': None, 'id': '708252520337768529', 'global_name': 'IMRAN', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '936e4ae078875c68dfcaa23db53f68ff'}, 'attachments': [], 'guild_id': '1246872713524547604'}}
[2025-07-17 00:51:56] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:56] [DEBUG   ] discord.client: Dispatching event message
[2025-07-17 00:51:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 9, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T19:21:57.599000+00:00', 'pinned': False, 'nonce': '1395123309804257280', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-02T18:23:14.970000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1395123311498891274', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '😂', 'components': [], 'channel_type': 0, 'channel_id': '1246872714031923211', 'author': {'username': 'ishaann3186', 'public_flags': 0, 'primary_guild': None, 'id': '699182499808542810', 'global_name': 'Ishaan', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '53e03c5b17d620d7ba166eb8627ed3b8'}, 'attachments': [], 'guild_id': '1246872713524547604'}}
[2025-07-17 00:51:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:51:57] [DEBUG   ] discord.client: Dispatching event message
[2025-07-17 00:52:12] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 9.
[2025-07-17 00:52:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-17 00:52:54] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 9.
[2025-07-17 00:52:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-17 00:53:35] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 9.
[2025-07-17 00:53:35] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-17 00:53:54] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-07-16T19:23:54.411000+00:00', 'pinned': False, 'nonce': '1395123799619272704', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1395123801443926086', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'import discord\nfrom discord.ext import commands\n\n# Replace with your bot\'s token\nTOKEN = \'YOUR_BOT_TOKEN_HERE\'\n\n# Command prefix for bot commands\nbot = commands.Bot(command_prefix=\'!\', intents=discord.Intents.all())\n\n@bot.event\nasync def on_ready():\n    print(f\'Bot connected as {bot.user}\')\n\n@bot.command()\nasync def hello(ctx):\n    await ctx.send(f\'Hello, {ctx.author.name}! 👋\')\n\n@bot.command()\nasync def helpme(ctx):\n    help_text = (\n        "**Available Commands:**\\n"\n        "`!hello` - Greets you.\\n"\n        "`!helpme` - Shows this help message.\\n"\n        "`!say <message>` - Repeats your message."\n    )\n    await ctx.send(help_text)\n\n@bot.command()\nasync def say(ctx, *, message: str):\n    await ctx.send(message)\n\nbot.run(TOKEN)', 'components': [], 'channel_type': 1, 'channel_id': '1395121749770895503', 'author': {'username': 'ishaann3186', 'public_flags': 0, 'primary_guild': None, 'id': '699182499808542810', 'global_name': 'Ishaan', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': '53e03c5b17d620d7ba166eb8627ed3b8'}, 'attachments': []}}
[2025-07-17 00:53:54] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:53:54] [DEBUG   ] discord.client: Dispatching event message
[2025-07-17 00:54:16] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 10.
[2025-07-17 00:54:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-17 00:54:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE', 's': 11, 'op': 0, 'd': {'id': '1395123801443926086', 'channel_id': '1395121749770895503'}}
[2025-07-17 00:54:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-07-17 00:54:22] [DEBUG   ] discord.client: Dispatching event raw_message_delete
[2025-07-17 00:54:22] [DEBUG   ] discord.client: Dispatching event message_delete
[2025-07-17 00:54:57] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 11.
[2025-07-17 00:54:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-17 00:55:39] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 11.
[2025-07-17 00:55:39] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-17 00:56:20] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 11.
[2025-07-17 00:56:20] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-07-17 00:57:01] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 11.
